h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,labels
20131125,32.5,31.5,9999.9,9999.9,6.0,4.6,13.0,999.9,36.1,29.1,0.08,999.9,
20131126,31.9,25.6,9999.9,9999.9,6.2,8.4,15.0,999.9,35.6,26.4,0.00,999.9,
20131127,37.5,36.2,9999.9,9999.9,5.4,7.6,9.9,20.0,46.4,26.1,0.04,999.9,
20131128,41.7,36.6,9999.9,9999.9,6.2,8.5,20.0,31.1,46.4,37.2,0.08,999.9,
20131129,34.9,28.5,9999.9,9999.9,6.2,7.5,17.1,28.0,39.2,27.7,0.08,999.9,
20131130,28.3,27.7,9999.9,9999.9,5.4,2.9,7.0,999.9,35.4,23.0,0.00,999.9,
20131201,37.0,34.2,9999.9,9999.9,6.1,10.2,22.0,38.1,41.0,28.8,0.17,999.9,
20131202,33.8,21.8,9999.9,9999.9,6.1,12.7,27.0,44.1,36.5,30.2,0.01,999.9,
20131203,39.1,34.6,9999.9,9999.9,6.2,7.9,13.0,999.9,42.8,30.6,0.00,999.9,
20131204,40.8,39.3,9999.9,9999.9,5.7,7.6,12.0,22.0,43.2,35.6,0.24,999.9,
20131205,36.4,33.8,9999.9,9999.9,6.0,9.8,20.0,32.1,41.0,32.0,0.04,999.9,
20131206,32.6,31.6,9999.9,9999.9,3.7,12.9,20.0,28.0,33.8,30.2,0.08,999.9,
20131207,31.1,30.5,9999.9,9999.9,5.9,5.6,11.1,999.9,34.3,24.8,0.08,999.9,
20131208,30.1,29.1,9999.9,9999.9,5.6,5.2,13.0,999.9,33.8,24.8,0.02,999.9,
20131209,24.2,23.4,9999.9,9999.9,5.1,2.9,9.7,999.9,29.3,17.6,99.99,999.9,
20131210,20.1,18.8,9999.9,9999.9,5.3,7.7,14.0,999.9,32.0,9.5,99.99,999.9,
20131211,35.2,35.1,9999.9,9999.9,4.9,4.8,7.8,999.9,37.4,23.7,0.31,999.9,
20131212,37.8,37.1,9999.9,9999.9,4.0,6.6,14.0,999.9,41.0,35.6,0.02,999.9,
20131213,38.4,32.3,9999.9,9999.9,6.2,8.7,19.0,32.1,43.3,28.4,0.01,999.9,
20131214,29.9,28.5,9999.9,9999.9,6.2,2.9,8.0,999.9,32.0,26.6,0.00,999.9,
20131215,32.5,31.5,9999.9,9999.9,4.6,9.5,12.0,999.9,34.0,30.7,99.99,999.9,
20131216,38.9,37.1,9999.9,9999.9,5.4,8.8,15.0,999.9,41.7,33.3,0.06,999.9,
20131217,41.9,40.4,9999.9,9999.9,5.8,7.0,13.0,999.9,46.4,35.6,0.16,999.9,
20131218,38.6,35.3,9999.9,9999.9,6.2,4.5,11.1,999.9,41.0,35.6,0.00,999.9,
20131219,35.3,33.0,9999.9,9999.9,5.0,10.1,15.0,999.9,37.8,33.8,0.01,999.9,
20131220,35.0,33.0,9999.9,9999.9,4.1,8.5,15.9,999.9,39.2,33.4,99.99,999.9,
20131221,38.3,36.8,9999.9,9999.9,5.6,8.2,15.5,20.0,42.8,33.4,99.99,999.9,
20131222,40.4,37.6,9999.9,9999.9,6.2,11.1,15.5,22.0,42.8,37.4,0.02,999.9,
20131223,41.7,36.5,9999.9,9999.9,6.2,9.0,12.0,22.0,44.6,37.4,0.02,999.9,
20131224,38.8,35.1,9999.9,9999.9,6.1,13.4,18.1,999.9,42.8,33.6,0.00,999.9,
20131225,40.1,34.9,9999.9,9999.9,6.2,15.7,19.4,28.0,42.8,37.4,0.00,999.9,
20131226,38.0,33.6,9999.9,9999.9,6.2,10.4,14.0,999.9,41.0,35.6,0.03,999.9,
20131227,40.2,37.3,9999.9,9999.9,5.8,14.1,17.1,999.9,42.8,37.4,0.01,999.9,
20131228,42.2,39.2,9999.9,9999.9,5.6,15.5,19.0,999.9,44.6,40.6,0.00,999.9,
20131229,40.4,39.5,9999.9,9999.9,4.1,6.6,13.6,999.9,41.0,39.2,0.43,999.9,
20131230,39.0,37.2,9999.9,9999.9,6.2,7.4,12.0,999.9,42.8,35.6,0.12,999.9,
20131231,34.6,31.8,9999.9,9999.9,6.1,9.1,13.6,999.9,37.4,30.2,0.00,999.9,
20140101,31.0,29.4,9999.9,9999.9,5.8,10.3,15.0,999.9,33.8,28.4,0.00,999.9,
20140102,33.5,31.8,9999.9,9999.9,5.1,8.2,12.0,999.9,33.8,32.0,99.99,999.9,
20140103,34.2,31.8,9999.9,9999.9,5.7,9.1,12.0,999.9,35.6,32.0,99.99,999.9,
20140104,38.2,37.2,9999.9,9999.9,4.2,9.5,15.0,999.9,41.0,34.9,0.08,999.9,
20140105,37.6,36.1,9999.9,9999.9,5.9,7.6,11.1,999.9,40.3,35.6,99.99,999.9,
20140106,38.5,38.0,9999.9,9999.9,4.9,5.4,13.0,999.9,41.5,33.8,0.09,999.9,
20140107,41.4,39.4,9999.9,9999.9,4.8,9.7,13.0,999.9,46.4,33.3,0.17,999.9,
20140108,45.6,42.3,9999.9,9999.9,6.2,9.0,13.0,20.0,46.6,44.1,99.99,999.9,
20140109,42.9,40.4,9999.9,9999.9,6.1,7.5,15.0,999.9,45.3,40.1,0.04,999.9,
20140110,40.5,38.8,9999.9,9999.9,5.8,10.1,15.9,26.0,44.6,35.6,0.63,999.9,
20140111,36.5,34.6,9999.9,9999.9,6.1,7.0,12.0,22.0,41.0,33.6,0.14,999.9,
20140112,33.9,30.0,9999.9,9999.9,6.2,8.3,15.0,26.0,39.2,30.2,0.25,999.9,
20140113,25.7,22.7,9999.9,9999.9,5.0,8.6,17.1,999.9,30.2,23.0,99.99,999.9,
20140114,25.3,21.9,9999.9,9999.9,6.2,3.2,5.1,999.9,27.1,21.2,0.00,999.9,
20140115,22.2,19.9,9999.9,9999.9,6.1,4.8,8.0,999.9,26.6,17.6,0.00,999.9,
20140116,13.8,11.0,9999.9,9999.9,6.2,4.2,9.7,999.9,21.2,6.8,99.99,999.9,
20140117,12.2,9.7,9999.9,9999.9,6.1,4.6,8.9,999.9,17.6,5.0,99.99,999.9,
20140118,11.9,7.7,9999.9,9999.9,999.9,6.1,8.9,999.9,17.6,8.6,0.00,999.9,
20140119,9.7,5.1,9999.9,9999.9,999.9,5.7,8.0,999.9,14.5,5.9,0.00,999.9,
20140120,10.3,6.0,9999.9,9999.9,999.9,6.8,8.9,999.9,15.8,6.8,0.00,999.9,
20140121,10.9,5.5,9999.9,9999.9,999.9,6.3,8.0,999.9,17.6,6.8,0.00,999.9,
20140122,8.2,4.0,9999.9,9999.9,6.2,4.5,8.0,999.9,14.2,2.3,0.00,999.9,
20140123,6.2,2.7,9999.9,9999.9,999.9,3.4,6.0,999.9,12.4,1.4,0.00,999.9,
20140124,5.3,2.2,9999.9,9999.9,5.7,1.8,6.0,999.9,16.2,-2.6,99.99,999.9,
20140125,4.4,1.3,9999.9,9999.9,5.4,1.5,5.1,999.9,16.5,-2.2,0.00,999.9,
20140126,7.1,4.0,9999.9,9999.9,5.2,5.0,8.9,19.0,14.0,-0.4,0.00,999.9,
20140127,11.1,5.1,9999.9,9999.9,999.9,8.0,9.9,999.9,16.3,5.0,0.00,999.9,
20140128,11.8,5.4,9999.9,9999.9,999.9,9.6,13.0,21.0,14.9,8.6,0.00,999.9,
20140129,9.7,0.1,9999.9,9999.9,999.9,11.0,13.6,21.0,14.0,5.0,0.00,999.9,
20140130,6.1,-8.1,9999.9,9999.9,999.9,11.1,15.0,999.9,12.2,1.4,0.00,999.9,
20140131,14.5,0.0,9999.9,9999.9,5.9,17.6,22.0,35.9,21.2,5.5,99.99,999.9,
20140201,21.6,12.6,9999.9,9999.9,3.7,19.7,23.3,33.0,24.8,17.4,99.99,999.9,
20140202,24.0,14.8,9999.9,9999.9,6.2,14.6,19.4,999.9,25.2,21.2,99.99,999.9,
20140203,25.7,23.5,9999.9,9999.9,5.1,7.5,11.1,999.9,26.6,24.6,99.99,999.9,
20140204,27.5,25.6,9999.9,9999.9,4.0,7.2,11.1,999.9,32.0,19.4,0.04,999.9,
20140205,22.3,14.9,9999.9,9999.9,999.9,6.9,11.1,999.9,29.1,15.3,0.00,999.9,
20140206,27.2,20.4,9999.9,9999.9,5.7,7.7,9.9,999.9,32.0,19.9,0.00,999.9,
20140207,33.7,31.8,9999.9,9999.9,3.5,7.9,14.0,999.9,37.4,27.0,99.99,999.9,
20140208,36.8,35.1,9999.9,9999.9,5.6,10.2,18.1,999.9,40.3,33.8,0.08,999.9,
20140209,35.5,34.5,9999.9,9999.9,4.3,9.4,14.0,999.9,37.4,33.4,99.99,999.9,
20140210,34.8,34.7,9999.9,9999.9,2.7,5.5,9.7,999.9,35.6,33.6,0.04,999.9,
20140211,33.6,33.4,9999.9,9999.9,3.4,6.6,11.1,999.9,35.6,30.2,0.02,999.9,
20140212,36.7,35.1,9999.9,9999.9,4.6,7.7,12.0,999.9,41.2,33.8,0.08,999.9,
20140213,33.8,32.7,9999.9,9999.9,4.2,8.1,14.0,999.9,36.0,31.6,0.00,999.9,
20140214,32.6,30.0,9999.9,9999.9,5.7,5.6,11.7,999.9,33.8,31.5,99.99,999.9,
20140215,33.4,31.4,9999.9,9999.9,5.5,7.7,15.9,999.9,35.6,31.5,99.99,999.9,
20140216,36.8,36.1,9999.9,9999.9,4.3,10.8,15.9,999.9,39.7,33.8,0.24,999.9,
20140217,37.9,35.7,9999.9,9999.9,6.2,9.3,15.0,20.0,39.2,35.1,0.04,999.9,
20140218,37.4,32.1,9999.9,9999.9,6.2,5.5,9.9,19.0,41.7,33.8,99.99,999.9,
20140219,35.9,35.9,9999.9,9999.9,2.8,2.5,5.1,999.9,39.2,33.4,0.31,999.9,
20140220,36.4,36.1,9999.9,9999.9,4.1,4.8,8.0,999.9,39.6,32.0,0.14,999.9,
20140221,35.7,34.2,9999.9,9999.9,5.6,6.2,12.0,999.9,41.0,30.2,99.99,999.9,
20140222,38.8,36.4,9999.9,9999.9,5.4,7.0,12.0,999.9,42.8,33.8,0.04,999.9,
20140223,36.9,34.5,9999.9,9999.9,5.0,8.7,13.0,999.9,45.5,32.0,0.00,999.9,
20140224,36.9,34.0,9999.9,9999.9,5.1,10.4,17.1,999.9,48.2,30.2,0.01,999.9,
20140225,35.8,30.5,9999.9,9999.9,6.0,8.7,14.0,999.9,43.3,31.1,0.00,999.9,
20140226,34.5,29.0,9999.9,9999.9,6.2,7.8,12.0,999.9,37.4,31.1,0.00,999.9,
20140227,35.1,31.9,9999.9,9999.9,5.5,7.0,8.9,17.1,37.4,33.1,0.00,999.9,
20140228,35.3,30.3,9999.9,9999.9,6.2,5.5,8.9,999.9,39.9,31.5,0.00,999.9,
20140301,35.3,30.5,9999.9,9999.9,6.2,7.2,12.0,999.9,37.4,31.8,99.99,999.9,
20140302,36.3,33.7,9999.9,9999.9,4.5,7.9,14.0,25.1,39.2,33.8,0.00,999.9,
20140303,37.5,33.7,9999.9,9999.9,5.6,9.6,15.5,21.0,43.0,32.9,0.00,999.9,
20140304,35.9,29.9,9999.9,9999.9,5.8,4.7,8.9,999.9,41.0,28.4,0.00,999.9,
20140305,35.7,30.6,9999.9,9999.9,5.7,3.9,7.8,999.9,41.9,28.0,0.02,999.9,
20140306,35.5,34.7,9999.9,9999.9,3.1,2.5,5.8,999.9,39.2,32.0,0.06,999.9,
20140307,35.3,34.2,9999.9,9999.9,3.4,8.4,14.0,999.9,41.0,29.8,0.00,999.9,
20140308,41.4,32.5,9999.9,9999.9,5.7,8.6,15.0,999.9,48.4,32.0,0.01,999.9,
20140309,40.4,30.6,9999.9,9999.9,6.1,8.6,14.0,20.0,53.6,29.8,0.00,999.9,
20140310,47.3,29.4,9999.9,9999.9,5.0,9.3,15.9,999.9,59.2,37.4,99.99,999.9,
20140311,39.7,33.3,9999.9,9999.9,6.2,9.1,13.0,999.9,44.6,33.8,0.00,999.9,
20140312,40.2,27.1,9999.9,9999.9,999.9,4.8,8.9,999.9,53.6,26.6,0.00,999.9,
20140313,42.1,32.3,9999.9,9999.9,999.9,5.2,9.7,999.9,54.5,34.0,0.00,999.9,
20140314,42.6,26.5,9999.9,9999.9,999.9,8.2,13.0,24.1,52.2,33.8,0.00,999.9,
20140315,36.3,34.0,9999.9,9999.9,5.2,13.3,21.4,35.9,41.0,32.0,0.20,999.9,
20140316,31.5,27.0,9999.9,9999.9,5.6,9.9,17.1,29.9,34.0,28.4,0.08,999.9,
20140317,27.5,25.6,9999.9,9999.9,4.9,7.2,17.1,999.9,30.7,19.4,99.99,999.9,
20140318,33.5,29.9,9999.9,9999.9,6.2,5.8,11.1,999.9,39.7,22.8,0.08,999.9,
20140319,33.8,29.0,9999.9,9999.9,5.6,7.8,14.0,999.9,39.2,30.9,0.05,999.9,
20140320,38.1,33.2,9999.9,9999.9,6.2,9.1,15.0,21.0,44.6,30.0,0.20,999.9,
20140321,49.5,40.8,9999.9,9999.9,5.7,10.2,17.1,33.0,59.7,40.6,99.99,999.9,
20140322,44.3,38.3,9999.9,9999.9,6.1,5.3,11.1,22.0,50.0,41.0,0.20,999.9,
20140323,43.9,40.5,9999.9,9999.9,5.8,3.9,7.0,15.0,50.4,35.6,0.12,999.9,
20140324,40.0,37.1,9999.9,9999.9,5.3,6.6,13.0,999.9,43.5,35.1,0.04,999.9,
20140325,43.1,40.0,9999.9,9999.9,5.8,10.1,15.0,999.9,46.4,38.3,0.17,999.9,
20140326,49.6,37.3,9999.9,9999.9,6.2,8.2,13.6,999.9,57.2,43.9,0.02,999.9,
20140327,45.3,34.4,9999.9,9999.9,999.9,5.0,9.9,999.9,57.6,37.4,0.00,999.9,
20140328,42.5,27.7,9999.9,9999.9,999.9,7.8,13.0,999.9,50.0,33.6,0.00,999.9,
20140329,38.1,21.2,9999.9,9999.9,999.9,3.0,7.0,999.9,48.2,28.4,0.00,999.9,
20140330,39.5,30.6,9999.9,9999.9,999.9,5.6,11.1,999.9,52.2,26.2,0.00,999.9,
20140331,34.9,26.6,9999.9,9999.9,6.2,9.6,15.9,25.1,39.2,24.8,0.00,999.9,
20140401,33.5,21.7,9999.9,9999.9,6.1,3.4,8.9,999.9,42.8,19.4,99.99,999.9,
20140402,34.6,26.6,9999.9,9999.9,6.2,5.0,9.9,999.9,41.0,26.6,99.99,999.9,
20140403,35.6,27.2,9999.9,9999.9,6.2,5.5,9.9,999.9,46.9,24.6,0.01,999.9,
20140404,34.6,25.4,9999.9,9999.9,6.2,6.9,15.9,999.9,41.2,23.0,0.00,999.9,
20140405,36.9,20.4,9999.9,9999.9,999.9,4.8,9.9,999.9,50.0,20.1,0.00,999.9,
20140406,43.8,31.6,9999.9,9999.9,5.3,7.3,13.0,22.0,55.4,32.7,99.99,999.9,
20140407,45.9,45.0,9999.9,9999.9,3.0,4.3,8.0,999.9,50.0,41.0,0.31,999.9,
20140408,44.8,43.4,9999.9,9999.9,5.4,6.1,8.9,999.9,48.4,39.2,0.12,999.9,
20140409,42.5,40.7,9999.9,9999.9,5.0,6.7,9.7,999.9,44.6,39.2,0.83,999.9,
20140410,41.0,26.4,9999.9,9999.9,6.2,7.8,13.0,999.9,50.0,33.1,0.02,999.9,
20140411,44.1,33.0,9999.9,9999.9,6.0,10.9,18.1,999.9,51.3,35.2,0.00,999.9,
20140412,45.7,38.3,9999.9,9999.9,6.2,7.5,13.6,999.9,55.4,38.8,99.99,999.9,
20140413,44.9,41.2,9999.9,9999.9,5.9,8.9,13.0,999.9,50.4,37.8,0.04,999.9,
20140414,43.2,36.8,9999.9,9999.9,6.2,6.7,14.0,999.9,52.0,32.0,0.04,999.9,
20140415,39.2,35.5,9999.9,9999.9,5.1,7.0,15.0,999.9,46.9,30.2,99.99,999.9,
20140416,39.6,26.1,9999.9,9999.9,6.2,9.3,17.5,24.1,45.5,28.4,0.00,999.9,
20140417,43.2,26.9,9999.9,9999.9,999.9,8.4,15.0,999.9,54.0,28.4,0.00,999.9,
20140418,51.6,31.5,9999.9,9999.9,5.7,8.2,15.9,999.9,61.7,37.4,0.00,999.9,
20140419,55.0,37.3,9999.9,9999.9,999.9,5.0,13.0,999.9,66.6,41.0,0.00,999.9,
20140420,57.1,37.8,9999.9,9999.9,999.9,5.8,15.9,999.9,70.0,39.0,0.00,999.9,
20140421,61.4,39.1,9999.9,9999.9,999.9,4.8,9.7,999.9,73.4,51.8,0.00,999.9,
20140422,53.9,40.0,9999.9,9999.9,999.9,6.2,15.0,999.9,66.2,42.8,0.00,999.9,
20140423,51.4,32.1,9999.9,9999.9,999.9,9.2,18.1,999.9,60.8,38.8,0.00,999.9,
20140424,44.9,22.0,9999.9,9999.9,999.9,7.3,11.7,999.9,57.2,32.0,0.00,999.9,
20140425,46.8,25.8,9999.9,9999.9,999.9,4.0,11.1,999.9,59.9,29.8,0.00,999.9,
20140426,49.9,29.4,9999.9,9999.9,999.9,3.6,9.9,999.9,64.4,30.9,0.00,999.9,
20140427,50.2,31.7,9999.9,9999.9,999.9,5.0,12.0,999.9,64.4,33.8,0.00,999.9,
20140428,48.4,35.8,9999.9,9999.9,999.9,4.0,11.7,999.9,61.0,33.3,0.00,999.9,
20140429,53.5,34.3,9999.9,9999.9,999.9,4.4,9.9,999.9,71.6,33.8,0.00,999.9,
20140430,44.2,33.1,9999.9,9999.9,999.9,6.7,13.0,999.9,51.1,32.0,99.99,999.9,
20140501,43.6,35.8,9999.9,9999.9,6.2,8.3,15.5,25.1,54.0,32.4,0.02,999.9,
20140502,42.4,30.2,9999.9,9999.9,6.2,8.9,13.0,999.9,48.2,37.4,0.00,999.9,
20140503,42.6,27.5,9999.9,9999.9,6.2,3.5,7.0,999.9,51.8,27.7,0.00,999.9,
20140504,40.3,32.4,9999.9,9999.9,6.2,8.9,13.6,999.9,48.2,33.1,0.01,999.9,
20140505,40.3,31.4,9999.9,9999.9,6.2,11.8,19.0,28.0,46.4,36.9,0.02,999.9,
20140506,42.5,28.6,9999.9,9999.9,6.2,5.5,9.9,999.9,50.0,35.1,0.01,999.9,
20140507,44.5,36.7,9999.9,9999.9,6.0,7.1,11.1,999.9,48.2,34.3,0.04,999.9,
20140508,55.0,47.2,9999.9,9999.9,5.8,7.7,11.1,999.9,63.5,46.4,0.12,999.9,
20140509,54.3,50.7,9999.9,9999.9,5.7,7.6,15.9,19.0,63.0,46.4,0.39,999.9,
20140510,53.3,51.1,9999.9,9999.9,5.5,3.9,8.9,999.9,59.5,44.6,0.17,999.9,
20140511,50.6,48.0,9999.9,9999.9,5.7,8.1,13.6,999.9,59.9,40.1,0.12,999.9,
20140512,51.8,46.3,9999.9,9999.9,6.2,4.3,8.9,15.0,59.9,44.6,0.03,999.9,
20140513,50.3,47.2,9999.9,9999.9,5.9,4.6,7.8,999.9,59.2,46.4,0.25,999.9,
20140514,49.2,43.6,9999.9,9999.9,6.0,4.3,11.1,999.9,57.2,39.2,0.01,999.9,
20140515,47.7,38.2,9999.9,9999.9,999.9,9.1,14.0,999.9,52.5,39.4,0.00,999.9,
20140516,50.8,39.1,9999.9,9999.9,999.9,6.7,13.6,999.9,59.9,39.0,0.00,999.9,
20140517,61.0,44.3,9999.9,9999.9,999.9,5.4,9.9,999.9,73.4,39.0,0.00,999.9,
20140518,67.7,54.1,9999.9,9999.9,6.2,5.4,9.9,15.0,78.8,57.2,99.99,999.9,
20140519,68.5,60.1,9999.9,9999.9,6.2,6.5,15.9,999.9,77.0,58.6,0.12,999.9,
20140520,65.2,58.9,9999.9,9999.9,5.7,4.5,11.1,999.9,76.1,57.2,0.44,999.9,
20140521,60.2,56.8,9999.9,9999.9,5.2,3.6,8.0,999.9,69.1,51.8,0.71,999.9,
20140522,67.2,57.1,9999.9,9999.9,3.9,3.8,11.1,17.1,80.6,50.9,0.00,999.9,
20140523,74.0,56.1,9999.9,9999.9,6.2,6.7,14.0,999.9,83.5,58.8,0.00,999.9,
20140524,74.5,56.7,9999.9,9999.9,5.7,6.8,15.0,999.9,84.9,63.7,0.00,999.9,
20140525,70.5,58.1,9999.9,9999.9,6.1,5.6,12.0,999.9,84.2,59.0,99.99,999.9,
20140526,64.7,52.6,9999.9,9999.9,999.9,6.5,13.6,999.9,74.8,55.4,0.00,999.9,
20140527,52.7,47.7,9999.9,9999.9,6.2,10.7,15.9,999.9,56.7,48.2,99.99,999.9,
20140528,47.3,41.0,9999.9,9999.9,6.2,13.3,17.1,999.9,50.9,44.6,99.99,999.9,
20140529,49.2,46.5,9999.9,9999.9,6.0,6.3,11.1,999.9,50.9,45.7,0.05,999.9,
20140530,52.4,46.9,9999.9,9999.9,6.2,3.6,7.0,999.9,57.2,46.2,0.00,999.9,
20140531,54.7,47.0,9999.9,9999.9,6.1,4.4,8.9,999.9,64.4,43.5,0.00,999.9,
20140601,53.5,48.5,9999.9,9999.9,6.2,11.8,15.5,999.9,55.8,49.3,0.00,999.9,
20140602,57.9,54.3,9999.9,9999.9,5.8,8.1,12.0,999.9,62.6,51.4,0.04,999.9,
20140603,65.9,58.6,9999.9,9999.9,4.3,7.1,15.9,999.9,75.4,57.2,0.14,999.9,
20140604,70.1,52.5,9999.9,9999.9,6.2,5.8,13.0,18.1,82.4,55.0,0.00,999.9,
20140605,67.0,56.7,9999.9,9999.9,6.2,5.0,12.0,999.9,73.9,57.2,0.05,999.9,
20140606,64.2,57.4,9999.9,9999.9,5.3,4.4,11.1,999.9,77.7,53.6,0.02,999.9,
20140607,63.0,49.2,9999.9,9999.9,6.1,5.1,8.9,999.9,71.6,55.4,99.99,999.9,
20140608,62.0,53.7,9999.9,9999.9,6.2,6.1,11.1,19.0,69.8,53.6,0.20,999.9,
20140609,63.0,53.6,9999.9,9999.9,999.9,4.2,8.9,999.9,73.4,49.6,99.99,999.9,
20140610,61.0,55.6,9999.9,9999.9,6.2,9.6,15.0,26.0,68.0,51.8,0.00,999.9,
20140611,61.4,55.5,9999.9,9999.9,6.2,6.2,12.0,999.9,69.4,51.8,0.00,999.9,
20140612,59.5,54.2,9999.9,9999.9,6.1,4.0,9.7,999.9,69.6,50.0,0.03,999.9,
20140613,58.1,52.8,9999.9,9999.9,6.1,6.1,9.9,20.0,65.7,51.8,0.00,999.9,
20140614,57.6,54.4,9999.9,9999.9,6.1,7.7,15.0,22.9,65.8,51.8,0.28,999.9,
20140615,55.0,45.8,9999.9,9999.9,6.2,9.1,15.0,999.9,60.6,50.0,0.03,999.9,
20140616,52.8,46.9,9999.9,9999.9,6.0,4.7,11.7,999.9,63.3,44.6,0.39,999.9,
20140617,50.0,41.4,9999.9,9999.9,6.1,9.8,17.1,34.0,57.9,44.6,0.02,999.9,
20140618,53.2,46.5,9999.9,9999.9,6.2,5.7,11.7,17.1,61.9,44.6,0.20,999.9,
20140619,59.5,52.0,9999.9,9999.9,6.2,7.4,13.0,24.1,68.9,53.6,0.03,999.9,
20140620,52.9,49.6,9999.9,9999.9,5.6,6.9,12.0,999.9,57.2,44.6,0.45,999.9,
20140621,52.6,44.7,9999.9,9999.9,6.2,4.7,11.1,20.0,60.8,42.8,0.00,999.9,
20140622,51.7,45.8,9999.9,9999.9,6.2,3.2,9.7,999.9,59.4,44.6,0.00,999.9,
20140623,49.9,44.7,9999.9,9999.9,6.2,5.3,11.7,999.9,59.7,41.0,0.35,999.9,
20140624,51.3,46.6,9999.9,9999.9,5.9,7.3,13.0,999.9,57.4,46.2,0.24,999.9,
20140625,55.0,48.9,9999.9,9999.9,6.2,5.5,9.9,999.9,63.0,46.4,0.00,999.9,
20140626,55.5,50.2,9999.9,9999.9,6.2,5.0,11.1,15.0,62.6,48.2,0.01,999.9,
20140627,54.8,49.2,9999.9,9999.9,6.2,5.3,12.0,999.9,63.1,44.6,0.12,999.9,
20140628,59.3,47.0,9999.9,9999.9,6.0,6.4,12.0,999.9,68.5,42.8,99.99,999.9,
20140629,60.9,57.7,9999.9,9999.9,5.8,9.2,15.0,999.9,66.2,55.4,0.21,999.9,
20140630,60.1,58.9,9999.9,9999.9,5.1,5.1,8.9,999.9,64.8,55.4,0.28,999.9,
20140701,56.8,55.1,9999.9,9999.9,5.5,6.1,9.9,999.9,59.0,51.8,0.63,999.9,
20140702,56.7,52.4,9999.9,9999.9,5.9,4.8,12.0,22.9,66.9,50.0,0.12,999.9,
20140703,60.2,52.2,9999.9,9999.9,6.1,6.5,11.1,999.9,71.4,50.0,0.02,999.9,
20140704,62.2,55.1,9999.9,9999.9,6.2,6.0,9.9,999.9,70.5,53.6,0.00,999.9,
20140705,67.9,57.7,9999.9,9999.9,5.2,3.4,7.0,999.9,80.6,51.8,0.00,999.9,
20140706,72.3,60.9,9999.9,9999.9,5.3,4.4,8.9,999.9,80.6,60.8,0.00,999.9,
20140707,76.4,60.5,9999.9,9999.9,6.1,4.5,8.9,999.9,86.9,62.6,0.00,999.9,
20140708,76.2,59.7,9999.9,9999.9,6.1,5.1,13.0,999.9,86.0,66.2,0.00,999.9,
20140709,73.8,56.0,9999.9,9999.9,5.8,8.1,17.1,999.9,83.1,62.6,0.00,999.9,
20140710,70.3,53.7,9999.9,9999.9,6.2,9.0,15.9,999.9,78.6,59.0,0.00,999.9,
20140711,64.4,45.8,9999.9,9999.9,6.2,10.0,13.0,999.9,71.6,56.5,0.00,999.9,
20140712,64.2,54.1,9999.9,9999.9,6.2,8.6,12.0,999.9,73.4,57.2,0.00,999.9,
20140713,68.3,62.4,9999.9,9999.9,6.2,7.6,14.0,999.9,76.8,59.0,0.24,999.9,
20140714,67.6,58.4,9999.9,9999.9,5.1,6.8,13.0,999.9,78.1,57.2,0.00,999.9,
20140715,68.2,61.0,9999.9,9999.9,6.0,5.2,9.9,999.9,78.8,59.0,0.00,999.9,
20140716,65.9,59.4,9999.9,9999.9,6.0,4.3,8.0,999.9,75.6,55.4,0.00,999.9,
20140717,66.1,57.2,9999.9,9999.9,5.4,3.9,7.0,999.9,76.8,53.6,0.00,999.9,
20140718,66.7,59.3,9999.9,9999.9,6.0,7.1,14.0,999.9,76.8,57.2,0.00,999.9,
20140719,67.4,59.0,9999.9,9999.9,6.1,5.8,9.9,999.9,75.6,57.2,0.00,999.9,
20140720,67.0,61.1,9999.9,9999.9,6.0,5.5,15.0,999.9,76.8,57.2,0.00,999.9,
20140721,70.3,60.1,9999.9,9999.9,6.2,7.7,15.0,999.9,81.7,59.0,0.01,999.9,
20140722,69.3,56.1,9999.9,9999.9,6.1,7.7,15.0,25.1,79.2,56.1,0.00,999.9,
20140723,68.9,58.6,9999.9,9999.9,6.0,4.0,11.1,999.9,79.2,55.4,0.00,999.9,
20140724,71.9,59.1,9999.9,9999.9,5.4,4.3,12.0,999.9,82.8,57.2,0.00,999.9,
20140725,73.5,59.5,9999.9,9999.9,6.1,4.3,8.9,999.9,84.6,60.8,0.00,999.9,
20140726,75.1,57.7,9999.9,9999.9,999.9,3.5,8.9,999.9,86.0,59.0,0.00,999.9,
20140727,75.9,56.4,9999.9,9999.9,999.9,4.9,12.0,999.9,88.0,60.8,0.00,999.9,
20140728,74.3,61.5,9999.9,9999.9,6.2,4.7,15.0,999.9,84.7,64.4,0.00,999.9,
20140729,70.4,64.0,9999.9,9999.9,4.9,5.4,11.1,999.9,88.2,62.6,0.59,999.9,
20140730,75.0,62.1,9999.9,9999.9,3.8,5.6,11.1,999.9,88.9,60.8,0.00,999.9,
20140731,69.5,63.8,9999.9,9999.9,5.8,6.3,13.0,999.9,80.1,62.6,0.79,999.9,
20140801,69.7,59.8,9999.9,9999.9,6.2,3.3,7.0,999.9,78.8,60.8,0.00,999.9,
20140802,73.4,62.1,9999.9,9999.9,6.2,4.6,8.9,999.9,80.8,62.6,0.00,999.9,
20140803,79.4,65.5,9999.9,9999.9,999.9,5.7,8.0,17.1,91.4,68.0,0.00,999.9,
20140804,81.2,65.2,9999.9,9999.9,999.9,6.7,9.9,999.9,91.4,71.6,0.00,999.9,
