27.4,20181127,27.2,0,0,5.1,2.9,8.0,0,34.2,19.4,99.99,0
16.3,20181128,15.5,0,0,4.4,1.6,5.1,0,27.1,8.6,0.00,0
18.8,20181129,16.4,0,0,6.2,13.1,20.0,23.3,22.6,10.4,0.00,0
22.9,20181130,13.0,0,0,0,17.7,22.0,31.1,27.7,17.6,0.00,0
17.4,20181201,12.5,0,0,6.2,6.3,12.0,21.4,25.0,10.4,99.99,0
21.5,20181202,19.2,0,0,4.9,8.3,12.0,0,26.6,15.8,0.00,0
30.9,20181203,30.4,0,0,3.1,11.1,13.0,19.4,35.6,24.6,99.99,0
37.8,20181204,37.8,0,0,3.2,8.4,11.1,0,41.2,33.6,99.99,0
32.9,20181205,31.4,0,0,6.2,5.4,8.0,0,39.2,24.8,0.00,0
29.8,20181206,29.7,0,0,5.4,7.1,14.0,0,36.0,23.0,99.99,0
30.3,20181207,29.9,0,0,3.9,12.4,15.9,21.4,32.4,28.4,99.99,0
35.0,20181208,34.9,0,0,5.4,11.4,14.0,23.3,39.4,31.6,99.99,0
37.2,20181209,35.8,0,0,5.9,12.5,15.9,23.3,38.3,33.8,99.99,0
35.0,20181210,35.0,0,0,3.2,4.9,8.9,0,39.4,28.4,99.99,0
28.1,20181211,28.0,0,0,1.9,2.5,4.1,0,31.1,26.6,99.99,0
32.1,20181212,30.3,0,0,6.0,8.1,13.0,0,34.2,30.2,99.99,0
31.4,20181213,27.2,0,0,6.2,7.9,11.1,0,33.3,30.2,0.00,0
31.0,20181214,27.0,0,0,6.2,5.5,8.9,0,32.2,30.2,0.00,0
29.1,20181215,26.4,0,0,6.2,3.9,6.0,0,30.7,26.6,0.00,0
29.3,20181216,27.2,0,0,4.8,7.8,11.7,21.4,30.7,28.4,99.99,0
28.5,20181217,27.3,0,0,5.7,7.5,11.1,0,30.2,26.6,99.99,0
26.7,20181218,26.6,0,0,5.2,4.6,6.0,0,28.0,26.6,99.99,0
27.3,20181219,26.3,0,0,4.4,8.7,13.0,0,28.4,24.8,99.99,0
22.4,20181220,20.0,0,0,5.9,7.6,11.1,0,26.6,17.6,99.99,0
22.5,20181221,22.0,0,0,3.5,5.4,7.0,0,24.8,19.4,99.99,0
26.1,20181222,25.2,0,0,4.7,5.7,8.0,0,30.2,23.0,99.99,0
29.3,20181223,27.9,0,0,5.8,4.9,8.9,0,32.0,26.6,99.99,0
28.8,20181224,26.4,0,0,5.6,7.1,11.1,0,30.2,26.6,99.99,0
29.4,20181225,28.8,0,0,5.7,6.5,9.9,0,37.4,23.0,99.99,0
37.8,20181226,34.9,0,0,6.2,8.6,14.0,24.1,39.2,35.6,99.99,0
34.2,20181227,34.1,0,0,4.3,3.9,6.0,0,35.6,32.0,99.99,0
36.1,20181228,36.1,0,0,5.6,5.0,9.9,0,37.4,33.8,99.99,0
35.4,20181229,35.4,0,0,5.5,3.8,8.0,0,37.4,33.8,99.99,0
34.8,20181230,34.8,0,0,3.2,2.7,8.0,0,35.6,32.0,99.99,0
31.9,20181231,31.3,0,0,5.1,4.8,15.0,0,33.8,30.2,99.99,0
37.6,20190101,37.4,0,0,5.8,10.3,17.1,0,41.0,33.8,99.99,0
30.9,20190102,30.0,0,0,3.2,18.3,28.0,38.1,35.6,26.6,99.99,0
25.9,20190103,20.9,0,0,5.9,17.4,28.0,35.0,28.4,19.4,99.99,0
25.9,20190104,25.6,0,0,3.5,6.5,13.0,0,35.6,17.6,99.99,0
27.3,20190105,24.1,0,0,6.1,12.5,18.1,0,33.8,17.6,99.99,0
18.1,20190106,15.9,0,0,6.1,4.3,8.9,0,24.8,12.2,0.00,0
22.4,20190107,22.1,0,0,4.5,9.5,12.0,0,28.4,14.0,99.99,0
27.5,20190108,26.3,0,0,4.4,12.9,15.9,0,30.2,24.8,99.99,0
24.2,20190109,21.9,0,0,5.5,5.3,9.9,0,24.8,19.4,99.99,0
15.3,20190110,12.9,0,0,5.6,5.9,8.9,0,19.4,12.2,99.99,0
24.4,20190111,23.4,0,0,3.6,9.3,14.0,24.1,30.2,15.8,99.99,0
30.9,20190112,30.0,0,0,6.2,4.5,6.0,0,33.8,26.6,0.00,0
29.6,20190113,29.6,0,0,4.3,8.0,12.0,0,33.8,23.0,99.99,0
30.7,20190114,29.4,0,0,5.3,7.9,15.9,28.0,33.8,23.0,99.99,0
27.0,20190115,24.9,0,0,5.9,4.9,8.9,0,32.0,19.4,99.99,0
28.0,20190116,24.8,0,0,5.9,6.6,14.0,0,35.6,24.8,99.99,0
35.5,20190117,33.6,0,0,6.1,10.0,15.0,22.9,37.4,30.2,99.99,0
28.6,20190118,23.1,0,0,5.9,5.1,7.0,0,32.0,21.2,99.99,0
30.0,20190119,25.1,0,0,6.2,6.8,12.0,0,35.6,24.8,99.99,0
28.9,20190120,25.0,0,0,5.7,5.8,9.9,0,32.0,24.8,99.99,0
23.2,20190121,19.1,0,0,6.2,4.0,7.0,0,28.4,15.8,99.99,0
16.0,20190122,15.1,0,0,5.6,4.9,9.9,0,23.0,8.6,99.99,0
21.6,20190123,20.5,0,0,4.4,8.2,12.0,0,24.8,17.6,99.99,0
24.7,20190124,21.9,0,0,6.1,4.5,7.0,0,28.4,21.2,99.99,0
23.1,20190125,21.9,0,0,4.8,6.3,11.1,0,24.8,17.6,99.99,0
14.6,20190126,13.7,0,0,4.0,3.9,8.9,0,17.6,8.6,99.99,0
17.8,20190127,16.8,0,0,3.9,5.7,11.1,0,21.2,12.2,99.99,0
20.3,20190128,17.4,0,0,4.8,11.5,14.0,0,23.0,15.8,99.99,0
25.4,20190129,24.4,0,0,3.1,8.7,12.0,17.5,32.0,21.2,99.99,0
